opportunity_id,created_date,department,region,customer_segment,converted,revenue
OPP-005622,2026-08-26,Southeast,East,Mid-Market,True,1618.31
OPP-005623,2026-08-26,Southeast,East,Mid-Market,False,0.0
OPP-005624,2026-08-26,Southeast,East,SMB,False,0.0
OPP-005625,2026-08-26,Southeast,East,Enterprise,False,0.0
OPP-005626,2026-08-26,Southeast,East,Mid-Market,False,0.0
OPP-005627,2026-08-26,Southeast,East,Mid-Market,False,0.0
OPP-005628,2026-08-26,Southeast,East,SMB,False,0.0
OPP-005629,2026-08-26,Southeast,East,Enterprise,False,0.0
OPP-005630,2026-08-26,Southeast,East,SMB,True,1099.14
OPP-005631,2026-08-26,Northwest,West,Mid-Market,False,0.0
OPP-005632,2026-08-26,Northwest,West,SMB,False,0.0
OPP-005633,2026-08-26,Northwest,West,Mid-Market,False,0.0
OPP-005634,2026-08-26,Northwest,West,SMB,False,0.0
OPP-005635,2026-08-26,Northwest,West,Enterprise,False,0.0
OPP-005636,2026-08-26,Northwest,West,SMB,False,0.0
OPP-005637,2026-08-26,Northwest,West,SMB,True,588.85
OPP-005638,2026-08-26,Northwest,West,SMB,False,0.0
OPP-005639,2026-08-26,Northwest,West,SMB,False,0.0
OPP-005640,2026-08-26,Northwest,West,SMB,False,0.0
OPP-005641,2026-08-26,Northwest,West,Mid-Market,False,0.0
OPP-005642,2026-08-26,Northwest,West,Mid-Market,False,0.0
OPP-005643,2026-08-26,Northwest,West,Mid-Market,False,0.0
OPP-005644,2026-08-26,Northwest,West,SMB,False,0.0
OPP-005645,2026-08-26,Northwest,West,Mid-Market,False,0.0
OPP-005646,2026-08-26,Northwest,West,Mid-Market,False,0.0
OPP-005647,2026-08-26,Northwest,West,SMB,False,0.0
OPP-005648,2026-08-26,Northwest,West,Mid-Market,True,2517.49
OPP-005649,2026-08-26,Northwest,West,SMB,False,0.0
OPP-005650,2026-08-26,Southwest,West,Mid-Market,False,0.0
OPP-005651,2026-08-26,Southwest,West,SMB,True,1054.29
OPP-005652,2026-08-26,Southwest,West,SMB,False,0.0
OPP-005653,2026-08-26,Southwest,West,Mid-Market,False,0.0
OPP-005654,2026-08-26,Southwest,West,Mid-Market,False,0.0
OPP-005655,2026-08-26,Southwest,West,SMB,False,0.0
OPP-005656,2026-08-26,Southwest,West,Mid-Market,False,0.0
OPP-005657,2026-08-26,Southwest,West,Mid-Market,False,0.0
OPP-005658,2026-08-26,Southwest,West,Mid-Market,False,0.0
OPP-005659,2026-08-26,Southwest,West,SMB,True,481.28
OPP-005660,2026-08-26,Southwest,West,SMB,False,0.0
OPP-005661,2026-08-26,Southwest,West,Mid-Market,False,0.0
OPP-005662,2026-08-26,Southwest,West,Mid-Market,False,0.0
OPP-005663,2026-08-26,Southwest,West,SMB,True,734.07
OPP-005664,2026-08-26,Southwest,West,SMB,False,0.0
OPP-005665,2026-08-26,Southwest,West,SMB,False,0.0
OPP-005666,2026-08-26,Southwest,West,SMB,False,0.0
OPP-005667,2026-08-27,Northeast,East,SMB,True,1350.66
OPP-005668,2026-08-27,Northeast,East,Mid-Market,False,0.0
OPP-005669,2026-08-27,Northeast,East,Mid-Market,False,0.0
OPP-005670,2026-08-27,Northeast,East,Mid-Market,True,2155.02
OPP-005671,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005672,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005673,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005674,2026-08-27,Northeast,East,Mid-Market,False,0.0
OPP-005675,2026-08-27,Northeast,East,Mid-Market,False,0.0
OPP-005676,2026-08-27,Northeast,East,Mid-Market,True,2347.01
OPP-005677,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005678,2026-08-27,Northeast,East,Mid-Market,False,0.0
OPP-005679,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005680,2026-08-27,Northeast,East,Mid-Market,False,0.0
OPP-005681,2026-08-27,Northeast,East,SMB,True,377.67
OPP-005682,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005683,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005684,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005685,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005686,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005687,2026-08-27,Northeast,East,SMB,False,0.0
OPP-005688,2026-08-27,Southeast,East,SMB,True,1294.1
OPP-005689,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005690,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005691,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005692,2026-08-27,Southeast,East,SMB,True,872.02
OPP-005693,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005694,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005695,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005696,2026-08-27,Southeast,East,Enterprise,True,5322.94
OPP-005697,2026-08-27,Southeast,East,Enterprise,False,0.0
OPP-005698,2026-08-27,Southeast,East,Enterprise,True,5105.95
OPP-005699,2026-08-27,Southeast,East,SMB,True,765.64
OPP-005700,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005701,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005702,2026-08-27,Southeast,East,SMB,True,640.94
OPP-005703,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005704,2026-08-27,Southeast,East,SMB,True,1027.85
OPP-005705,2026-08-27,Southeast,East,Mid-Market,True,3232.1
OPP-005706,2026-08-27,Southeast,East,SMB,False,0.0
OPP-005707,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005708,2026-08-27,Northwest,West,SMB,True,429.09
OPP-005709,2026-08-27,Northwest,West,Mid-Market,False,0.0
OPP-005710,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005711,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005712,2026-08-27,Northwest,West,Mid-Market,True,1437.3
OPP-005713,2026-08-27,Northwest,West,SMB,True,612.43
OPP-005714,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005715,2026-08-27,Northwest,West,Mid-Market,False,0.0
OPP-005716,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005717,2026-08-27,Northwest,West,SMB,True,501.26
OPP-005718,2026-08-27,Northwest,West,Mid-Market,False,0.0
OPP-005719,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005720,2026-08-27,Northwest,West,Mid-Market,False,0.0
OPP-005721,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005722,2026-08-27,Northwest,West,Mid-Market,False,0.0
OPP-005723,2026-08-27,Northwest,West,Mid-Market,False,0.0
OPP-005724,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005725,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005726,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005727,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005728,2026-08-27,Northwest,West,Mid-Market,False,0.0
OPP-005729,2026-08-27,Northwest,West,SMB,False,0.0
OPP-005730,2026-08-27,Southwest,West,SMB,False,0.0
OPP-005731,2026-08-27,Southwest,West,Mid-Market,False,0.0
OPP-005732,2026-08-27,Southwest,West,SMB,False,0.0
OPP-005733,2026-08-27,Southwest,West,SMB,False,0.0
OPP-005734,2026-08-27,Southwest,West,Mid-Market,False,0.0
OPP-005735,2026-08-27,Southwest,West,Mid-Market,False,0.0
OPP-005736,2026-08-27,Southwest,West,SMB,False,0.0
OPP-005737,2026-08-27,Southwest,West,SMB,False,0.0
OPP-005738,2026-08-27,Southwest,West,Mid-Market,False,0.0
OPP-005739,2026-08-27,Southwest,West,Mid-Market,False,0.0
OPP-005740,2026-08-27,Southwest,West,SMB,False,0.0
OPP-005741,2026-08-27,Southwest,West,Mid-Market,True,2192.66
OPP-005742,2026-08-27,Southwest,West,SMB,False,0.0
OPP-005743,2026-08-27,Southwest,West,SMB,True,372.17
OPP-005744,2026-08-27,Southwest,West,SMB,True,945.36
OPP-005745,2026-08-27,Southwest,West,Enterprise,False,0.0
OPP-005746,2026-08-28,Northeast,East,SMB,True,438.86
OPP-005747,2026-08-28,Northeast,East,SMB,True,530.19
OPP-005748,2026-08-28,Northeast,East,Mid-Market,False,0.0
OPP-005749,2026-08-28,Northeast,East,Mid-Market,True,4291.11
OPP-005750,2026-08-28,Northeast,East,SMB,False,0.0
OPP-005751,2026-08-28,Northeast,East,Mid-Market,False,0.0
OPP-005752,2026-08-28,Northeast,East,Mid-Market,False,0.0
OPP-005753,2026-08-28,Northeast,East,Enterprise,True,5043.11
OPP-005754,2026-08-28,Northeast,East,SMB,True,986.7
OPP-005755,2026-08-28,Northeast,East,Mid-Market,True,2955.35
OPP-005756,2026-08-28,Northeast,East,SMB,False,0.0
OPP-005757,2026-08-28,Northeast,East,SMB,False,0.0
OPP-005758,2026-08-28,Northeast,East,SMB,False,0.0
OPP-005759,2026-08-28,Northeast,East,SMB,True,389.26
OPP-005760,2026-08-28,Northeast,East,SMB,False,0.0
OPP-005761,2026-08-28,Northeast,East,Mid-Market,True,5799.41
OPP-005762,2026-08-28,Northeast,East,Mid-Market,True,2416.77
OPP-005763,2026-08-28,Northeast,East,Mid-Market,False,0.0
OPP-005764,2026-08-28,Southeast,East,SMB,False,0.0
OPP-005765,2026-08-28,Southeast,East,SMB,False,0.0
OPP-005766,2026-08-28,Southeast,East,Mid-Market,False,0.0
OPP-005767,2026-08-28,Southeast,East,SMB,True,492.87
OPP-005768,2026-08-28,Southeast,East,SMB,False,0.0
OPP-005769,2026-08-28,Southeast,East,SMB,False,0.0
OPP-005770,2026-08-28,Southeast,East,SMB,False,0.0
OPP-005771,2026-08-28,Southeast,East,SMB,True,1223.21
OPP-005772,2026-08-28,Southeast,East,Mid-Market,True,1547.97
OPP-005773,2026-08-28,Southeast,East,SMB,True,489.56
OPP-005774,2026-08-28,Southeast,East,SMB,True,579.07
OPP-005775,2026-08-28,Southeast,East,SMB,False,0.0
OPP-005776,2026-08-28,Southeast,East,Enterprise,True,5880.19
OPP-005777,2026-08-28,Southeast,East,SMB,True,404.84
OPP-005778,2026-08-28,Southeast,East,SMB,False,0.0
OPP-005779,2026-08-28,Northwest,West,SMB,True,991.21
OPP-005780,2026-08-28,Northwest,West,SMB,False,0.0
OPP-005781,2026-08-28,Northwest,West,SMB,False,0.0
OPP-005782,2026-08-28,Northwest,West,Mid-Market,False,0.0
OPP-005783,2026-08-28,Northwest,West,Mid-Market,False,0.0
OPP-005784,2026-08-28,Northwest,West,Mid-Market,False,0.0
OPP-005785,2026-08-28,Northwest,West,Mid-Market,False,0.0
OPP-005786,2026-08-28,Northwest,West,Mid-Market,False,0.0
OPP-005787,2026-08-28,Northwest,West,SMB,False,0.0
OPP-005788,2026-08-28,Northwest,West,Mid-Market,False,0.0
OPP-005789,2026-08-28,Northwest,West,Enterprise,True,5368.2
OPP-005790,2026-08-28,Northwest,West,SMB,False,0.0
OPP-005791,2026-08-28,Northwest,West,SMB,False,0.0
OPP-005792,2026-08-28,Northwest,West,Mid-Market,False,0.0
OPP-005793,2026-08-28,Northwest,West,SMB,False,0.0
OPP-005794,2026-08-28,Northwest,West,Mid-Market,False,0.0
OPP-005795,2026-08-28,Northwest,West,SMB,True,534.98
OPP-005796,2026-08-28,Southwest,West,SMB,True,883.83
OPP-005797,2026-08-28,Southwest,West,SMB,False,0.0
OPP-005798,2026-08-28,Southwest,West,Enterprise,True,3898.25
OPP-005799,2026-08-28,Southwest,West,Enterprise,False,0.0
OPP-005800,2026-08-28,Southwest,West,SMB,False,0.0
OPP-005801,2026-08-28,Southwest,West,SMB,False,0.0
OPP-005802,2026-08-28,Southwest,West,SMB,False,0.0
OPP-005803,2026-08-28,Southwest,West,SMB,False,0.0
OPP-005804,2026-08-28,Southwest,West,SMB,True,643.91
OPP-005805,2026-08-28,Southwest,West,Mid-Market,False,0.0
OPP-005806,2026-08-28,Southwest,West,Mid-Market,False,0.0
OPP-005807,2026-08-28,Southwest,West,SMB,False,0.0
OPP-005808,2026-08-28,Southwest,West,Mid-Market,False,0.0
OPP-005809,2026-08-28,Southwest,West,SMB,False,0.0
OPP-005810,2026-08-29,Northeast,East,SMB,False,0.0
OPP-005811,2026-08-29,Northeast,East,SMB,False,0.0
OPP-005812,2026-08-29,Northeast,East,Mid-Market,False,0.0
OPP-005813,2026-08-29,Northeast,East,Mid-Market,True,2132.95
OPP-005814,2026-08-29,Northeast,East,Enterprise,False,0.0
OPP-005815,2026-08-29,Northeast,East,SMB,False,0.0
OPP-005816,2026-08-29,Northeast,East,SMB,False,0.0
OPP-005817,2026-08-29,Northeast,East,Enterprise,False,0.0
OPP-005818,2026-08-29,Northeast,East,SMB,False,0.0
OPP-005819,2026-08-29,Northeast,East,Mid-Market,False,0.0
OPP-005820,2026-08-29,Northeast,East,Enterprise,True,15766.02
OPP-005821,2026-08-29,Northeast,East,SMB,False,0.0
OPP-005822,2026-08-29,Southeast,East,Mid-Market,False,0.0
OPP-005823,2026-08-29,Southeast,East,SMB,False,0.0
OPP-005824,2026-08-29,Southeast,East,Enterprise,True,5532.66
OPP-005825,2026-08-29,Southeast,East,SMB,False,0.0
OPP-005826,2026-08-29,Southeast,East,Mid-Market,False,0.0
OPP-005827,2026-08-29,Southeast,East,Mid-Market,False,0.0
OPP-005828,2026-08-29,Southeast,East,Mid-Market,True,1843.38
OPP-005829,2026-08-29,Southeast,East,SMB,False,0.0
OPP-005830,2026-08-29,Southeast,East,SMB,True,495.55
OPP-005831,2026-08-29,Southeast,East,Mid-Market,False,0.0
OPP-005832,2026-08-29,Southeast,East,SMB,False,0.0
OPP-005833,2026-08-29,Southeast,East,SMB,False,0.0
OPP-005834,2026-08-29,Southeast,East,SMB,False,0.0
OPP-005835,2026-08-29,Southeast,East,SMB,False,0.0
OPP-005836,2026-08-29,Southeast,East,SMB,True,844.5
OPP-005837,2026-08-29,Southeast,East,Mid-Market,True,4484.53
OPP-005838,2026-08-29,Northwest,West,Mid-Market,False,0.0
OPP-005839,2026-08-29,Northwest,West,Mid-Market,True,3086.58
OPP-005840,2026-08-29,Northwest,West,Mid-Market,False,0.0
OPP-005841,2026-08-29,Northwest,West,SMB,False,0.0
OPP-005842,2026-08-29,Northwest,West,SMB,False,0.0
OPP-005843,2026-08-29,Northwest,West,Enterprise,False,0.0
OPP-005844,2026-08-29,Northwest,West,Enterprise,False,0.0
OPP-005845,2026-08-29,Northwest,West,Mid-Market,True,2130.02
OPP-005846,2026-08-29,Northwest,West,SMB,False,0.0
OPP-005847,2026-08-29,Northwest,West,SMB,False,0.0
OPP-005848,2026-08-29,Northwest,West,Enterprise,False,0.0
OPP-005849,2026-08-29,Southwest,West,SMB,False,0.0
OPP-005850,2026-08-29,Southwest,West,SMB,False,0.0
OPP-005851,2026-08-29,Southwest,West,SMB,False,0.0
OPP-005852,2026-08-29,Southwest,West,SMB,False,0.0
OPP-005853,2026-08-29,Southwest,West,Mid-Market,True,1953.52
OPP-005854,2026-08-29,Southwest,West,Mid-Market,False,0.0
OPP-005855,2026-08-29,Southwest,West,SMB,False,0.0
OPP-005856,2026-08-29,Southwest,West,Enterprise,False,0.0
OPP-005857,2026-08-29,Southwest,West,Enterprise,True,8076.8
OPP-005858,2026-08-30,Northeast,East,SMB,True,530.84
OPP-005859,2026-08-30,Northeast,East,SMB,False,0.0
OPP-005860,2026-08-30,Northeast,East,SMB,True,541.65
OPP-005861,2026-08-30,Northeast,East,SMB,True,2072.76
OPP-005862,2026-08-30,Northeast,East,Mid-Market,False,0.0
OPP-005863,2026-08-30,Southeast,East,Mid-Market,False,0.0
OPP-005864,2026-08-30,Southeast,East,SMB,False,0.0
OPP-005865,2026-08-30,Southeast,East,SMB,False,0.0
OPP-005866,2026-08-30,Southeast,East,Enterprise,True,13556.36
OPP-005867,2026-08-30,Southeast,East,SMB,False,0.0
OPP-005868,2026-08-30,Southeast,East,SMB,False,0.0
OPP-005869,2026-08-30,Southeast,East,Mid-Market,False,0.0
OPP-005870,2026-08-30,Southeast,East,SMB,False,0.0
OPP-005871,2026-08-30,Southeast,East,SMB,True,1719.42
OPP-005872,2026-08-30,Southeast,East,Mid-Market,False,0.0
OPP-005873,2026-08-30,Southeast,East,SMB,False,0.0
OPP-005874,2026-08-30,Southeast,East,SMB,False,0.0
OPP-005875,2026-08-30,Northwest,West,SMB,True,359.76
OPP-005876,2026-08-30,Northwest,West,Mid-Market,True,2600.4
OPP-005877,2026-08-30,Northwest,West,SMB,True,876.02
OPP-005878,2026-08-30,Northwest,West,SMB,False,0.0
OPP-005879,2026-08-30,Northwest,West,SMB,True,2542.18
OPP-005880,2026-08-30,Northwest,West,SMB,False,0.0
OPP-005881,2026-08-30,Northwest,West,SMB,True,406.53
OPP-005882,2026-08-30,Northwest,West,SMB,False,0.0
OPP-005883,2026-08-30,Northwest,West,Mid-Market,True,2998.59
OPP-005884,2026-08-30,Northwest,West,SMB,False,0.0
OPP-005885,2026-08-30,Northwest,West,SMB,True,441.93
OPP-005886,2026-08-30,Southwest,West,SMB,False,0.0
OPP-005887,2026-08-30,Southwest,West,SMB,True,848.58
OPP-005888,2026-08-30,Southwest,West,SMB,False,0.0
OPP-005889,2026-08-30,Southwest,West,SMB,True,760.79
OPP-005890,2026-08-30,Southwest,West,SMB,False,0.0
OPP-005891,2026-08-30,Southwest,West,SMB,False,0.0
OPP-005892,2026-08-30,Southwest,West,SMB,False,0.0
OPP-005893,2026-08-30,Southwest,West,Mid-Market,False,0.0
OPP-005894,2026-08-30,Southwest,West,Mid-Market,False,0.0
OPP-005895,2026-08-30,Southwest,West,SMB,False,0.0
OPP-005896,2026-08-30,Southwest,West,Mid-Market,False,0.0
OPP-005897,2026-08-31,Northeast,East,SMB,True,786.58
OPP-005898,2026-08-31,Northeast,East,SMB,True,410.77
OPP-005899,2026-08-31,Northeast,East,Mid-Market,True,2424.72
OPP-005900,2026-08-31,Northeast,East,Mid-Market,False,0.0
OPP-005901,2026-08-31,Northeast,East,SMB,False,0.0
OPP-005902,2026-08-31,Northeast,East,Mid-Market,False,0.0
OPP-005903,2026-08-31,Northeast,East,SMB,False,0.0
OPP-005904,2026-08-31,Northeast,East,SMB,True,293.17
OPP-005905,2026-08-31,Northeast,East,Mid-Market,False,0.0
OPP-005906,2026-08-31,Northeast,East,Enterprise,False,0.0
OPP-005907,2026-08-31,Northeast,East,Enterprise,False,0.0
OPP-005908,2026-08-31,Northeast,East,SMB,False,0.0
OPP-005909,2026-08-31,Northeast,East,Mid-Market,False,0.0
OPP-005910,2026-08-31,Northeast,East,SMB,False,0.0
OPP-005911,2026-08-31,Northeast,East,Mid-Market,False,0.0
OPP-005912,2026-08-31,Northeast,East,Mid-Market,True,2856.75
OPP-005913,2026-08-31,Northeast,East,SMB,True,551.27
OPP-005914,2026-08-31,Northeast,East,Mid-Market,True,4406.22
OPP-005915,2026-08-31,Northeast,East,SMB,False,0.0
OPP-005916,2026-08-31,Northeast,East,Mid-Market,True,2590.92
OPP-005917,2026-08-31,Northeast,East,Enterprise,True,4250.56
OPP-005918,2026-08-31,Northeast,East,Enterprise,True,13674.6
OPP-005919,2026-08-31,Northeast,East,SMB,True,752.23
OPP-005920,2026-08-31,Northeast,East,Mid-Market,False,0.0
OPP-005921,2026-08-31,Northeast,East,SMB,False,0.0
OPP-005922,2026-08-31,Southeast,East,Enterprise,False,0.0
OPP-005923,2026-08-31,Southeast,East,Mid-Market,False,0.0
OPP-005924,2026-08-31,Southeast,East,SMB,False,0.0
OPP-005925,2026-08-31,Southeast,East,Enterprise,False,0.0
OPP-005926,2026-08-31,Southeast,East,SMB,False,0.0
OPP-005927,2026-08-31,Southeast,East,SMB,False,0.0
OPP-005928,2026-08-31,Southeast,East,Mid-Market,False,0.0
OPP-005929,2026-08-31,Southeast,East,SMB,False,0.0
OPP-005930,2026-08-31,Southeast,East,Mid-Market,True,864.28
OPP-005931,2026-08-31,Southeast,East,Mid-Market,False,0.0
OPP-005932,2026-08-31,Southeast,East,Mid-Market,True,2629.77
OPP-005933,2026-08-31,Southeast,East,SMB,False,0.0
OPP-005934,2026-08-31,Southeast,East,Mid-Market,False,0.0
OPP-005935,2026-08-31,Southeast,East,Enterprise,False,0.0
OPP-005936,2026-08-31,Southeast,East,SMB,False,0.0
OPP-005937,2026-08-31,Southeast,East,Mid-Market,True,1846.15
OPP-005938,2026-08-31,Southeast,East,SMB,False,0.0
OPP-005939,2026-08-31,Southeast,East,SMB,False,0.0
OPP-005940,2026-08-31,Southeast,East,SMB,False,0.0
OPP-005941,2026-08-31,Northwest,West,SMB,False,0.0
OPP-005942,2026-08-31,Northwest,West,SMB,True,1101.45
OPP-005943,2026-08-31,Northwest,West,SMB,False,0.0
OPP-005944,2026-08-31,Northwest,West,Mid-Market,True,3640.51
OPP-005945,2026-08-31,Northwest,West,SMB,False,0.0
OPP-005946,2026-08-31,Northwest,West,Mid-Market,True,2180.38
OPP-005947,2026-08-31,Northwest,West,Enterprise,False,0.0
OPP-005948,2026-08-31,Northwest,West,SMB,False,0.0
OPP-005949,2026-08-31,Northwest,West,SMB,False,0.0
OPP-005950,2026-08-31,Northwest,West,Mid-Market,True,4582.36
OPP-005951,2026-08-31,Northwest,West,Enterprise,False,0.0
OPP-005952,2026-08-31,Northwest,West,Mid-Market,True,4085.8
OPP-005953,2026-08-31,Northwest,West,Mid-Market,False,0.0
OPP-005954,2026-08-31,Northwest,West,Enterprise,True,5647.53
OPP-005955,2026-08-31,Northwest,West,SMB,False,0.0
OPP-005956,2026-08-31,Northwest,West,SMB,False,0.0
OPP-005957,2026-08-31,Northwest,West,SMB,True,917.5
OPP-005958,2026-08-31,Northwest,West,SMB,False,0.0
OPP-005959,2026-08-31,Southwest,West,Mid-Market,False,0.0
OPP-005960,2026-08-31,Southwest,West,SMB,False,0.0
OPP-005961,2026-08-31,Southwest,West,Mid-Market,False,0.0
OPP-005962,2026-08-31,Southwest,West,Mid-Market,True,2627.62
OPP-005963,2026-08-31,Southwest,West,Mid-Market,False,0.0
OPP-005964,2026-08-31,Southwest,West,SMB,False,0.0
OPP-005965,2026-08-31,Southwest,West,Mid-Market,False,0.0
OPP-005966,2026-08-31,Southwest,West,Mid-Market,False,0.0
OPP-005967,2026-08-31,Southwest,West,SMB,True,604.0
OPP-005968,2026-08-31,Southwest,West,Mid-Market,False,0.0
OPP-005969,2026-08-31,Southwest,West,Enterprise,False,0.0
OPP-005970,2026-08-31,Southwest,West,Mid-Market,True,5319.58
OPP-005971,2026-08-31,Southwest,West,SMB,False,0.0
OPP-005972,2026-08-31,Southwest,West,Mid-Market,False,0.0
OPP-005973,2026-08-31,Southwest,West,SMB,False,0.0
OPP-005974,2026-08-31,Southwest,West,SMB,False,0.0
OPP-005975,2026-08-31,Southwest,West,SMB,False,0.0
OPP-005976,2026-08-31,Southwest,West,Mid-Market,False,0.0
OPP-005977,2026-09-01,Northeast,East,Enterprise,False,0.0
OPP-005978,2026-09-01,Northeast,East,SMB,False,0.0
OPP-005979,2026-09-01,Northeast,East,SMB,False,0.0
OPP-005980,2026-09-01,Northeast,East,Enterprise,False,0.0
OPP-005981,2026-09-01,Northeast,East,SMB,False,0.0
OPP-005982,2026-09-01,Northeast,East,SMB,False,0.0
OPP-005983,2026-09-01,Northeast,East,Enterprise,True,13711.56
OPP-005984,2026-09-01,Northeast,East,SMB,False,0.0
OPP-005985,2026-09-01,Northeast,East,Enterprise,False,0.0
OPP-005986,2026-09-01,Northeast,East,SMB,False,0.0
OPP-005987,2026-09-01,Northeast,East,SMB,False,0.0
OPP-005988,2026-09-01,Northeast,East,Enterprise,False,0.0
OPP-005989,2026-09-01,Southeast,East,Enterprise,False,0.0
OPP-005990,2026-09-01,Southeast,East,Mid-Market,False,0.0
OPP-005991,2026-09-01,Southeast,East,Enterprise,False,0.0
OPP-005992,2026-09-01,Southeast,East,SMB,False,0.0
OPP-005993,2026-09-01,Southeast,East,SMB,False,0.0
OPP-005994,2026-09-01,Southeast,East,Enterprise,False,0.0
OPP-005995,2026-09-01,Southeast,East,Enterprise,True,14027.39
OPP-005996,2026-09-01,Southeast,East,Enterprise,False,0.0
OPP-005997,2026-09-01,Southeast,East,Mid-Market,False,0.0
OPP-005998,2026-09-01,Southeast,East,Mid-Market,False,0.0
OPP-005999,2026-09-01,Southeast,East,SMB,False,0.0
OPP-006000,2026-09-01,Southeast,East,SMB,False,0.0
OPP-006001,2026-09-01,Southeast,East,Mid-Market,False,0.0
OPP-006002,2026-09-01,Southeast,East,Enterprise,False,0.0
OPP-006003,2026-09-01,Southeast,East,Enterprise,True,24010.94
OPP-006004,2026-09-01,Southeast,East,Mid-Market,False,0.0
OPP-006005,2026-09-01,Southeast,East,Mid-Market,False,0.0
OPP-006006,2026-09-01,Southeast,East,Mid-Market,False,0.0
OPP-006007,2026-09-01,Southeast,East,SMB,True,454.83
OPP-006008,2026-09-01,Southeast,East,SMB,False,0.0
OPP-006009,2026-09-01,Southeast,East,Mid-Market,False,0.0
OPP-006010,2026-09-01,Northwest,West,SMB,True,666.89
OPP-006011,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006012,2026-09-01,Northwest,West,Mid-Market,False,0.0
OPP-006013,2026-09-01,Northwest,West,Mid-Market,False,0.0
OPP-006014,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006015,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006016,2026-09-01,Northwest,West,Mid-Market,True,2569.43
OPP-006017,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006018,2026-09-01,Northwest,West,Mid-Market,False,0.0
OPP-006019,2026-09-01,Northwest,West,Mid-Market,False,0.0
OPP-006020,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006021,2026-09-01,Northwest,West,Mid-Market,True,4493.02
OPP-006022,2026-09-01,Northwest,West,Enterprise,True,5428.09
OPP-006023,2026-09-01,Northwest,West,Enterprise,True,9615.23
OPP-006024,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006025,2026-09-01,Northwest,West,Mid-Market,False,0.0
OPP-006026,2026-09-01,Northwest,West,Mid-Market,False,0.0
OPP-006027,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006028,2026-09-01,Northwest,West,SMB,True,442.78
OPP-006029,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006030,2026-09-01,Northwest,West,SMB,True,513.38
OPP-006031,2026-09-01,Northwest,West,Mid-Market,False,0.0
OPP-006032,2026-09-01,Northwest,West,Mid-Market,False,0.0
OPP-006033,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006034,2026-09-01,Northwest,West,SMB,False,0.0
OPP-006035,2026-09-01,Northwest,West,Enterprise,False,0.0
OPP-006036,2026-09-01,Northwest,West,Mid-Market,False,0.0
OPP-006037,2026-09-01,Southwest,West,SMB,True,713.74
OPP-006038,2026-09-01,Southwest,West,Mid-Market,False,0.0
OPP-006039,2026-09-01,Southwest,West,SMB,False,0.0
OPP-006040,2026-09-01,Southwest,West,SMB,False,0.0
OPP-006041,2026-09-01,Southwest,West,SMB,False,0.0
OPP-006042,2026-09-01,Southwest,West,SMB,False,0.0
OPP-006043,2026-09-01,Southwest,West,Mid-Market,True,3269.43
OPP-006044,2026-09-01,Southwest,West,SMB,False,0.0
OPP-006045,2026-09-01,Southwest,West,SMB,False,0.0
OPP-006046,2026-09-01,Southwest,West,SMB,True,582.08
OPP-006047,2026-09-01,Southwest,West,SMB,False,0.0
OPP-006048,2026-09-01,Southwest,West,SMB,False,0.0
OPP-006049,2026-09-01,Southwest,West,Enterprise,False,0.0
OPP-006050,2026-09-01,Southwest,West,Mid-Market,False,0.0
OPP-006051,2026-09-01,Southwest,West,Mid-Market,False,0.0
OPP-006052,2026-09-01,Southwest,West,SMB,False,0.0
